Fecha,PesoNeto,PesoProm,risk_daysThIn,risk_daysThOut,sab_hol1,sab_y_otros_hol1,sab_hol2,sab_y_otros_hol2,lun_hol1,lun_y_otros_hol1,otros_hol1,lun_hol2,lun_y_otros_hol2,otros_hol2,clientes-1,clientes-2,clientes-3,clientes-4,clientes-5,retornables-1,retornables-2,retornables-3,retornables-4,retornables-5,helada-0,helada-1,helada-2,cult-1,cult-2,cult-3,cult-4,cult-5,cult-6,cult-7,cult-8,cult-9,cult-10,cult-11,cult-12,cult_primer-1,cult_primer-2,cult_primer-3,cult_primer-4,cult_primer-5,cult_primer-6,cult_primer-7,cult_primer-8,cult_primer-9,cult_primer-10,cult_primer-11,cult_primer-12,plantada-1,plantada-2,plantada-3,plantada-4,plantada-5,plantada-6,plantada-7,plantada-8,plantada-9,plantada-10,plantada-11,plantada-12,plantada_primer-1,plantada_primer-2,plantada_primer-3,plantada_primer-4,plantada_primer-5,plantada_primer-6,plantada_primer-7,plantada_primer-8,plantada_primer-9,plantada_primer-10,plantada_primer-11,plantada_primer-12,H1accum_3-5,H1accum_3-6,H1accum_3-7,H1accum_3-8,H1accum_tot-1,H1accum_tot-2,H1accum_tot-3,H1accum_tot-4,H1accum_tot-5,H1accum_tot-6,H2accum_3-6,H2accum_3-7,H2accum_3-8,H2accum_3-9,H2accum_tot-2,H2accum_tot-3,H2accum_tot-4,H2accum_tot-5,H2accum_tot-6,H2accum_tot-7,H3accum_3-7,H3accum_3-8,H3accum_3-9,H3accum_3-10,H3accum_tot-3,H3accum_tot-4,H3accum_tot-5,H3accum_tot-6,H3accum_tot-7,H3accum_tot-8,trend-1,prod-1,prod-2,prod-3,prod-4,prod-5,prec-1,prec-2,pepiPeso-1,pepiPeso-2,pepiPeso-3,pepiPeso-4,pepiPeso-5,week,year,month
2015-08-30,578.0827611345348,928.621299507029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14555139727128738,0.09139273782150603,0.07108324052783802,0.07446815674344935,0.0880078216058947,71.13401427107219,70.4807254414592,63.07452876170161,92.22542721054641,90.97300821077022,0.0,0.0,0.0,131199.11557296023,121382.66899237929,112606.8607436286,105303.84984978769,98095.43382450828,95830.72855112379,93878.9080081293,96363.42974055561,105613.64415167288,109368.53170965053,111328.08678619766,113613.04401330014,54864.103068444485,52293.9361859308,51841.71137952512,53744.86021225529,54763.63198533271,54827.60690180776,55917.482224910294,58900.006370642186,66708.75421134137,67758.07823818087,67491.3468403907,66747.00376457776,1372.1773354845227,1400.1164339281788,1261.89338026369,1834.3402558992318,510.0594848656096,576.4512315186103,312.7696432387029,493.52078423613256,29.78726269737974,136.07363186757564,33.849162156113344,0.0,481.3350858599317,159.09106213373272,92.40821268618943,10.154748646834003,73.45268187876596,44.003910802947345,37.23407837172468,117.79508430327444,189.55530807423472,277.2246380585683,329.35234777898285,364.89396804290186,61.0706583620597,7.768382714828012,0.0,178.66941752482867,92.32358978079914,139.51270674263677,45.506813602678776,25.596736422452913,61.0706583620597,21.162496180002062,7.768382714828012,0.0,178.66941752482867,0.0,52.71330022571531,28.169272746317525,15.67216207828048,57.39125443569018,7.768382714828012,0.0,0.0,178.66941752482867,0.0,69.59726230918466,15.67554699449609,8.113644168820368,48.30613931298936,2.1189575509726954,0.0,210.13559866515166,3360.3896031527997,675.5954274738663,349.9766422807027,362.36205071362457,526.5914156626553,179.5122616625159,0.0005606677062893033,0.000811341689960281,1447.3292453035256,1201.4116973231464,1483.6629359618976,1654.4895026151548,1623.4430510855675,0.11847206754639672,6.82060617445684,0.027079329724890674
2015-09-06,930.381455939147,825.5494724362586,0.013539664862445337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16247597834934405,0.14555139727128738,0.09139273782150603,0.07108324052783802,0.07446815674344935,21.91733249608339,71.13401427107219,70.4807254414592,63.07452876170161,92.22542721054641,0.0,0.0,0.0,136485.7623414074,131199.11557296023,121382.66899237929,112606.8607436286,105303.84984978769,98095.43382450828,95830.72855112379,93878.9080081293,96363.42974055561,105613.64415167288,109368.53170965053,111328.08678619766,56660.35963200187,54864.103068444485,52293.9361859308,51841.71137952512,53744.86021225529,54763.63198533271,54827.60690180776,55917.482224910294,58900.006370642186,66708.75421134137,67758.07823818087,67491.3468403907,571.57695216813,1372.1773354845227,1400.1164339281788,1261.89338026369,1834.3402558992318,510.0594848656096,576.4512315186103,312.7696432387029,493.52078423613256,29.78726269737974,136.07363186757564,33.849162156113344,192.44941143858244,481.3350858599317,159.09106213373272,92.40821268618943,10.154748646834003,73.45268187876596,44.003910802947345,37.23407837172468,117.79508430327444,189.55530807423472,277.2246380585683,329.35234777898285,31.70651019163137,61.0706583620597,7.768382714828012,0.0,60.55276618107116,225.43541995971486,175.45374711999793,72.77231371942808,31.70651019163137,70.64658633602416,61.0706583620597,7.768382714828012,0.0,178.66941752482867,92.32358978079914,139.51270674263677,45.506813602678776,25.596736422452913,61.0706583620597,21.162496180002062,7.768382714828012,0.0,178.66941752482867,0.0,52.71330022571531,28.169272746317525,15.67216207828048,57.39125443569018,7.768382714828012,0.0,3366.9791768717173,578.0827611345348,675.5954274738663,349.9766422807027,362.36205071362457,526.5914156626553,0.001395913714621963,0.0005606677062893033,1918.1440115653372,1447.3292453035256,1201.4116973231464,1483.6629359618976,1654.4895026151548,0.12185698376200803,6.82060617445684,0.030464245940502007
2015-09-13,1383.9297645851252,1107.3651851886013,0.006769832431222669,0.0033849162156113343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2775631296801294,0.16247597834934405,0.14555139727128738,0.09139273782150603,0.07108324052783802,47.44129321990066,21.91733249608339,71.13401427107219,70.4807254414592,63.07452876170161,0.0,0.0,0.0,92252.62162742265,136485.7623414074,131199.11557296023,121382.66899237929,112606.8607436286,105303.84984978769,98095.43382450828,95830.72855112379,93878.9080081293,96363.42974055561,105613.64415167288,109368.53170965053,27370.98764569261,56660.35963200187,54864.103068444485,52293.9361859308,51841.71137952512,53744.86021225529,54763.63198533271,54827.60690180776,55917.482224910294,58900.006370642186,66708.75421134137,67758.07823818087,1753.2850522002027,571.57695216813,1372.1773354845227,1400.1164339281788,1261.89338026369,1834.3402558992318,510.0594848656096,576.4512315186103,312.7696432387029,493.52078423613256,29.78726269737974,136.07363186757564,885.1082015553454,192.44941143858244,481.3350858599317,159.09106213373272,92.40821268618943,10.154748646834003,73.45268187876596,44.003910802947345,37.23407837172468,117.79508430327444,189.55530807423472,277.2246380585683,95.26169705594978,31.70651019163137,61.0706583620597,7.768382714828012,288.1172984404056,154.03738222382498,359.5694948357452,252.60275750621145,95.26169705594978,37.548875579776535,31.70651019163137,61.0706583620597,7.768382714828012,0.0,60.55276618107116,225.43541995971486,175.45374711999793,72.77231371942808,31.70651019163137,70.64658633602416,61.0706583620597,7.768382714828012,0.0,178.66941752482867,92.32358978079914,139.51270674263677,45.506813602678776,25.596736422452913,61.0706583620597,21.162496180002062,3373.568750590635,930.381455939147,578.0827611345348,675.5954274738663,349.9766422807027,362.36205071362457,0.0013876002754007186,0.001395913714621963,2234.1360950413023,1918.1440115653372,1447.3292453035256,1201.4116973231464,1483.6629359618976,0.12524189997761936,6.82060617445684,0.030464245940502007
2015-09-20,2479.1295608948194,1759.99734105576,0.010154748646834003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4434240242450848,0.2775631296801294,0.16247597834934405,0.14555139727128738,0.09139273782150603,72.96525394371793,47.44129321990066,21.91733249608339,71.13401427107219,70.4807254414592,0.0,0.0,0.0,93907.68656579444,92252.62162742265,136485.7623414074,131199.11557296023,121382.66899237929,112606.8607436286,105303.84984978769,98095.43382450828,95830.72855112379,93878.9080081293,96363.42974055561,105613.64415167288,28674.441027251578,27370.98764569261,56660.35963200187,54864.103068444485,52293.9361859308,51841.71137952512,53744.86021225529,54763.63198533271,54827.60690180776,55917.482224910294,58900.006370642186,66708.75421134137,1041.5387195436076,1753.2850522002027,571.57695216813,1372.1773354845227,1400.1164339281788,1261.89338026369,1834.3402558992318,510.0594848656096,576.4512315186103,312.7696432387029,493.52078423613256,29.78726269737974,1093.3448622235392,885.1082015553454,192.44941143858244,481.3350858599317,159.09106213373272,92.40821268618943,10.154748646834003,73.45268187876596,44.003910802947345,37.23407837172468,117.79508430327444,189.55530807423472,313.3078449169851,95.26169705594978,31.70651019163137,61.0706583620597,223.2589188330768,734.1409383390799,283.08054311157593,431.35002810399914,313.3078449169851,113.70949043103155,95.26169705594978,31.70651019163137,61.0706583620597,7.768382714828012,288.1172984404056,154.03738222382498,359.5694948357452,252.60275750621145,95.26169705594978,37.548875579776535,31.70651019163137,61.0706583620597,7.768382714828012,0.0,60.55276618107116,225.43541995971486,175.45374711999793,72.77231371942808,31.70651019163137,70.64658633602416,3380.158324309553,1383.9297645851252,930.381455939147,578.0827611345348,675.5954274738663,349.9766422807027,0.002024272161620752,0.0013876002754007186,3150.527692261328,2234.1360950413023,1918.1440115653372,1447.3292453035256,1201.4116973231464,0.12862681619323071,6.82060617445684,0.030464245940502007
2015-09-27,3002.867492187714,2372.115434738267,0.0033849162156113343,0.0033849162156113343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6059000025944289,0.4434240242450848,0.2775631296801294,0.16247597834934405,0.14555139727128738,130.93871396849323,72.96525394371793,47.44129321990066,21.91733249608339,71.13401427107219,0.0,0.0,0.0,106004.43611368143,93907.68656579444,92252.62162742265,136485.7623414074,131199.11557296023,121382.66899237929,112606.8607436286,105303.84984978769,98095.43382450828,95830.72855112379,93878.9080081293,96363.42974055561,37606.18559622305,28674.441027251578,27370.98764569261,56660.35963200187,54864.103068444485,52293.9361859308,51841.71137952512,53744.86021225529,54763.63198533271,54827.60690180776,55917.482224910294,58900.006370642186,2336.627973133798,1041.5387195436076,1753.2850522002027,571.57695216813,1372.1773354845227,1400.1164339281788,1261.89338026369,1834.3402558992318,510.0594848656096,576.4512315186103,312.7696432387029,493.52078423613256,1325.8886062360377,1093.3448622235392,885.1082015553454,192.44941143858244,481.3350858599317,159.09106213373272,92.40821268618943,10.154748646834003,73.45268187876596,44.003910802947345,37.23407837172468,117.79508430327444,494.1774579819612,313.3078449169851,82.12822213937781,31.70651019163137,508.7799865361084,840.1429745471644,1228.5079516291153,409.4530051052095,494.1774579819612,377.35384463256713,313.3078449169851,95.26169705594978,31.70651019163137,61.0706583620597,223.2589188330768,734.1409383390799,283.08054311157593,431.35002810399914,313.3078449169851,113.70949043103155,95.26169705594978,31.70651019163137,61.0706583620597,7.768382714828012,288.1172984404056,154.03738222382498,359.5694948357452,252.60275750621145,95.26169705594978,37.548875579776535,3386.7478980284704,2479.1295608948194,1383.9297645851252,930.381455939147,578.0827611345348,675.5954274738663,0.001383984212207934,0.002024272161620752,5181.548504868656,3150.527692261328,2234.1360950413023,1918.1440115653372,1447.3292453035256,0.13201173240884204,6.82060617445684,0.030464245940502007
2015-10-04,3185.3957141983396,2984.9759533773986,0.0033849162156113343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7006776566315461,0.6059000025944289,0.4434240242450848,0.2775631296801294,0.16247597834934405,152.71049506730537,130.93871396849323,72.96525394371793,47.44129321990066,21.91733249608339,0.0,0.0,0.0,117102.51013606307,106004.43611368143,93907.68656579444,92252.62162742265,136485.7623414074,131199.11557296023,121382.66899237929,112606.8607436286,105303.84984978769,98095.43382450828,95830.72855112379,93878.9080081293,43099.21409125226,37606.18559622305,28674.441027251578,27370.98764569261,56660.35963200187,54864.103068444485,52293.9361859308,51841.71137952512,53744.86021225529,54763.63198533271,54827.60690180776,55917.482224910294,1328.1057263572632,2336.627973133798,1041.5387195436076,1753.2850522002027,571.57695216813,1372.1773354845227,1400.1164339281788,1261.89338026369,1834.3402558992318,510.0594848656096,576.4512315186103,312.7696432387029,879.1135149374977,1325.8886062360377,1093.3448622235392,885.1082015553454,192.44941143858244,481.3350858599317,159.09106213373272,92.40821268618943,10.154748646834003,73.45268187876596,44.003910802947345,37.23407837172468,542.2635777409357,357.8465724819991,313.3078449169851,82.12822213937781,335.9021606561908,1201.5267844744774,1551.0396932336412,1714.5819201909028,542.2635777409357,418.97477441972416,494.1774579819612,313.3078449169851,82.12822213937781,31.70651019163137,508.7799865361084,840.1429745471644,1228.5079516291153,409.4530051052095,494.1774579819612,377.35384463256713,313.3078449169851,95.26169705594978,31.70651019163137,61.0706583620597,223.2589188330768,734.1409383390799,283.08054311157593,431.35002810399914,313.3078449169851,113.70949043103155,3393.3374717473876,3002.867492187714,2479.1295608948194,1383.9297645851252,930.381455939147,578.0827611345348,0.0009800416187078901,0.001383984212207934,6659.389384939703,5181.548504868656,3150.527692261328,2234.1360950413023,1918.1440115653372,0.1353966486244534,6.82060617445684,0.03384916215611335
2015-10-11,3454.757191888043,3580.6749468033804,0.010154748646834003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033849162156113343,0.0033849162156113343,0.0,0.7142173214939915,0.7006776566315461,0.6059000025944289,0.4434240242450848,0.2775631296801294,159.64618839309296,152.71049506730537,130.93871396849323,72.96525394371793,47.44129321990066,0.0,0.0,0.0,123049.75376823274,117102.51013606307,106004.43611368143,93907.68656579444,92252.62162742265,136485.7623414074,131199.11557296023,121382.66899237929,112606.8607436286,105303.84984978769,98095.43382450828,95830.72855112379,45656.846629019536,43099.21409125226,37606.18559622305,28674.441027251578,27370.98764569261,56660.35963200187,54864.103068444485,52293.9361859308,51841.71137952512,53744.86021225529,54763.63198533271,54827.60690180776,1158.1389284227714,1328.1057263572632,2336.627973133798,1041.5387195436076,1753.2850522002027,571.57695216813,1372.1773354845227,1400.1164339281788,1261.89338026369,1834.3402558992318,510.0594848656096,576.4512315186103,605.0063847135075,879.1135149374977,1325.8886062360377,1093.3448622235392,885.1082015553454,192.44941143858244,481.3350858599317,159.09106213373272,92.40821268618943,10.154748646834003,73.45268187876596,44.003910802947345,2071.5416446244117,542.2635777409357,357.8465724819991,236.0200529659315,92.05956631598147,823.1913141393828,1923.8983691318765,2300.34505621866,2071.5416446244117,644.0276988470749,542.2635777409357,357.8465724819991,313.3078449169851,82.12822213937781,335.9021606561908,1201.5267844744774,1551.0396932336412,1714.5819201909028,542.2635777409357,418.97477441972416,494.1774579819612,313.3078449169851,82.12822213937781,31.70651019163137,508.7799865361084,840.1429745471644,1228.5079516291153,409.4530051052095,494.1774579819612,377.35384463256713,3399.927045466306,3185.3957141983396,3002.867492187714,2479.1295608948194,1383.9297645851252,930.381455939147,0.001152989229776041,0.0009800416187078901,7376.142008679186,6659.389384939703,5181.548504868656,3150.527692261328,2234.1360950413023,0.1387815648400647,6.82060617445684,0.03384916215611335
2015-10-18,4095.640303570815,4507.204368089162,0.013539664862445337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.788685478237441,0.7142173214939915,0.7006776566315461,0.6059000025944289,0.4434240242450848,180.09785216781668,159.64618839309296,152.71049506730537,130.93871396849323,72.96525394371793,0.0,0.0,0.0,128288.99140016406,123049.75376823274,117102.51013606307,106004.43611368143,93907.68656579444,92252.62162742265,136485.7623414074,131199.11557296023,121382.66899237929,112606.8607436286,105303.84984978769,98095.43382450828,49113.51291365318,45656.846629019536,43099.21409125226,37606.18559622305,28674.441027251578,27370.98764569261,56660.35963200187,54864.103068444485,52293.9361859308,51841.71137952512,53744.86021225529,54763.63198533271,1438.3930664943116,1158.1389284227714,1328.1057263572632,2336.627973133798,1041.5387195436076,1753.2850522002027,571.57695216813,1372.1773354845227,1400.1164339281788,1261.89338026369,1834.3402558992318,510.0594848656096,997.5348087406602,605.0063847135075,879.1135149374977,1325.8886062360377,1093.3448622235392,885.1082015553454,192.44941143858244,481.3350858599317,159.09106213373272,92.40821268618943,10.154748646834003,73.45268187876596,3033.744697906521,2071.5416446244117,542.2635777409357,357.8465724819991,217.99537411780116,298.3363604953362,1359.6971493975639,2637.814433082679,3033.744697906521,2545.4028354802736,2071.5416446244117,542.2635777409357,357.8465724819991,236.0200529659315,92.05956631598147,823.1913141393828,1923.8983691318765,2300.34505621866,2071.5416446244117,644.0276988470749,542.2635777409357,357.8465724819991,313.3078449169851,82.12822213937781,335.9021606561908,1201.5267844744774,1551.0396932336412,1714.5819201909028,542.2635777409357,418.97477441972416,3406.5166191852227,3454.757191888043,3185.3957141983396,3002.867492187714,2479.1295608948194,1383.9297645851252,0.0013850703466002702,0.001152989229776041,7611.650939296561,7376.142008679186,6659.389384939703,5181.548504868656,3150.527692261328,0.14216648105567603,6.82060617445684,0.03384916215611335
2015-10-25,4262.638529984216,4505.897790429936,0.013539664862445337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8970027971370036,0.788685478237441,0.7142173214939915,0.7006776566315461,0.6059000025944289,171.08043536942807,180.09785216781668,159.64618839309296,152.71049506730537,130.93871396849323,0.0,0.0,0.0,136121.9312370562,128288.99140016406,123049.75376823274,117102.51013606307,106004.43611368143,93907.68656579444,92252.62162742265,136485.7623414074,131199.11557296023,121382.66899237929,112606.8607436286,105303.84984978769,55032.41464234954,49113.51291365318,45656.846629019536,43099.21409125226,37606.18559622305,28674.441027251578,27370.98764569261,56660.35963200187,54864.103068444485,52293.9361859308,51841.71137952512,53744.86021225529,1034.8264306880503,1438.3930664943116,1158.1389284227714,1328.1057263572632,2336.627973133798,1041.5387195436076,1753.2850522002027,571.57695216813,1372.1773354845227,1400.1164339281788,1261.89338026369,1834.3402558992318,1002.1078305479513,997.5348087406602,605.0063847135075,879.1135149374977,1325.8886062360377,1093.3448622235392,885.1082015553454,192.44941143858244,481.3350858599317,159.09106213373272,92.40821268618943,10.154748646834003,3417.171082229895,3008.662468748841,2000.43809459928,212.53550426202008,257.7986038971748,649.4740290379935,460.683712028487,2060.818230053355,3417.171082229895,3828.1743789618545,3033.744697906521,2071.5416446244117,542.2635777409357,357.8465724819991,217.99537411780116,298.3363604953362,1359.6971493975639,2637.814433082679,3033.744697906521,2545.4028354802736,2071.5416446244117,542.2635777409357,357.8465724819991,236.0200529659315,92.05956631598147,823.1913141393828,1923.8983691318765,2300.34505621866,2071.5416446244117,644.0276988470749,3413.1061929041407,4095.640303570815,3454.757191888043,3185.3957141983396,3002.867492187714,2479.1295608948194,0.002096712341643085,0.0013850703466002702,8673.580394123012,7611.650939296561,7376.142008679186,6659.389384939703,5181.548504868656,0.14555139727128738,6.82060617445684,0.03384916215611335
2015-11-01,3945.190932535538,4509.7340288076275,0.013539664862445337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9477765403711738,0.8970027971370036,0.788685478237441,0.7142173214939915,0.7006776566315461,200.4141192939159,171.08043536942807,180.09785216781668,159.64618839309296,152.71049506730537,0.0,0.0,0.0,141966.56451906584,136121.9312370562,128288.99140016406,123049.75376823274,117102.51013606307,106004.43611368143,93907.68656579444,92252.62162742265,136485.7623414074,131199.11557296023,121382.66899237929,112606.8607436286,60959.264154320146,55032.41464234954,49113.51291365318,45656.846629019536,43099.21409125226,37606.18559622305,28674.441027251578,27370.98764569261,56660.35963200187,54864.103068444485,52293.9361859308,51841.71137952512,1148.647623354197,1034.8264306880503,1438.3930664943116,1158.1389284227714,1328.1057263572632,2336.627973133798,1041.5387195436076,1753.2850522002027,571.57695216813,1372.1773354845227,1400.1164339281788,1261.89338026369,892.2199105243448,1002.1078305479513,997.5348087406602,605.0063847135075,879.1135149374977,1325.8886062360377,1093.3448622235392,885.1082015553454,192.44941143858244,481.3350858599317,159.09106213373272,92.40821268618943,2646.202255464964,3399.1091693033927,3008.662468748841,1976.2664079035994,259.32520111041555,570.6934890358554,1123.3555293911493,645.1041022036393,2646.202255464964,4287.565052995978,3417.171082229895,3008.662468748841,2000.43809459928,212.53550426202008,257.7986038971748,649.4740290379935,460.683712028487,2060.818230053355,3417.171082229895,3828.1743789618545,3033.744697906521,2071.5416446244117,542.2635777409357,357.8465724819991,217.99537411780116,298.3363604953362,1359.6971493975639,2637.814433082679,3033.744697906521,2545.4028354802736,3419.695766623058,4262.638529984216,4095.640303570815,3454.757191888043,3185.3957141983396,3002.867492187714,0.0021989512786147834,0.002096712341643085,10242.634611456135,8673.580394123012,7611.650939296561,7376.142008679186,6659.389384939703,0.1489363134868987,6.82060617445684,0.037234078371724676
2015-11-08,4462.6904632430615,4252.613536458979,0.013539664862445337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0290145295458457,0.9477765403711738,0.8970027971370036,0.788685478237441,0.7142173214939915,226.03793504609368,200.4141192939159,171.08043536942807,180.09785216781668,159.64618839309296,0.0,0.0,0.0,148875.28344753126,141966.56451906584,136121.9312370562,128288.99140016406,123049.75376823274,117102.51013606307,106004.43611368143,93907.68656579444,92252.62162742265,136485.7623414074,131199.11557296023,121382.66899237929,66102.80005008748,60959.264154320146,55032.41464234954,49113.51291365318,45656.846629019536,43099.21409125226,37606.18559622305,28674.441027251578,27370.98764569261,56660.35963200187,54864.103068444485,52293.9361859308,1328.708241443642,1148.647623354197,1034.8264306880503,1438.3930664943116,1158.1389284227714,1328.1057263572632,2336.627973133798,1041.5387195436076,1753.2850522002027,571.57695216813,1372.1773354845227,1400.1164339281788,925.7745849697,892.2199105243448,1002.1078305479513,997.5348087406602,605.0063847135075,879.1135149374977,1325.8886062360377,1093.3448622235392,885.1082015553454,192.44941143858244,481.3350858599317,159.09106213373272,774.262350242721,2524.226799635409,3050.026144903611,2786.6458141668936,272.31312462971624,594.0155617614175,921.73299500826,1517.4884037045017,774.262350242721,3002.6440877174837,2646.202255464964,3399.1091693033927,3008.662468748841,1976.2664079035994,259.32520111041555,570.6934890358554,1123.3555293911493,645.1041022036393,2646.202255464964,4287.565052995978,3417.171082229895,3008.662468748841,2000.43809459928,212.53550426202008,257.7986038971748,649.4740290379935,460.683712028487,2060.818230053355,3417.171082229895,3828.1743789618545,3426.2853403419754,3945.190932535538,4262.638529984216,4095.640303570815,3454.757191888043,3185.3957141983396,0.003192920018491152,0.0021989512786147834,8834.800568556364,10242.634611456135,8673.580394123012,7611.650939296561,7376.142008679186,0.15232122970251005,6.82060617445684,0.037234078371724676
2015-11-15,5307.58924507316,4622.1211453037595,0.010154748646834003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0696335241331818,1.0290145295458457,0.9477765403711738,0.8970027971370036,0.788685478237441,239.27972728156521,226.03793504609368,200.4141192939159,171.08043536942807,180.09785216781668,0.0,0.0,0.0,152983.51902434035,148875.28344753126,141966.56451906584,136121.9312370562,128288.99140016406,123049.75376823274,117102.51013606307,106004.43611368143,93907.68656579444,92252.62162742265,136485.7623414074,131199.11557296023,68515.70372522387,66102.80005008748,60959.264154320146,55032.41464234954,49113.51291365318,45656.846629019536,43099.21409125226,37606.18559622305,28674.441027251578,27370.98764569261,56660.35963200187,54864.103068444485,921.2354123245652,1328.708241443642,1148.647623354197,1034.8264306880503,1438.3930664943116,1158.1389284227714,1328.1057263572632,2336.627973133798,1041.5387195436076,1753.2850522002027,571.57695216813,1372.1773354845227,777.041366455738,925.7745849697,892.2199105243448,1002.1078305479513,997.5348087406602,605.0063847135075,879.1135149374977,1325.8886062360377,1093.3448622235392,885.1082015553454,192.44941143858244,481.3350858599317,1944.1469379336636,769.8754988272887,2456.961744598781,3050.026144903611,198.57610978883892,658.2985056120923,992.0783238010948,1270.2642780648969,1944.1469379336636,969.5178572240452,774.262350242721,2524.226799635409,3050.026144903611,2786.6458141668936,272.31312462971624,594.0155617614175,921.73299500826,1517.4884037045017,774.262350242721,3002.6440877174837,2646.202255464964,3399.1091693033927,3008.662468748841,1976.2664079035994,259.32520111041555,570.6934890358554,1123.3555293911493,645.1041022036393,2646.202255464964,4287.565052995978,3432.874914060893,4462.6904632430615,3945.190932535538,4262.638529984216,4095.640303570815,3454.757191888043,0.003600742487282778,0.003192920018491152,10573.648953096983,8834.800568556364,10242.634611456135,8673.580394123012,7611.650939296561,0.15570614591812137,6.82060617445684,0.037234078371724676
2015-11-22,4524.685203731983,4075.0791941717875,0.0033849162156113343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1474865970922423,1.0696335241331818,1.0290145295458457,0.9477765403711738,0.8970027971370036,288.66226995111896,239.27972728156521,226.03793504609368,200.4141192939159,171.08043536942807,0.0,0.0,0.0,160448.82311105495,152983.51902434035,148875.28344753126,141966.56451906584,136121.9312370562,128288.99140016406,123049.75376823274,117102.51013606307,106004.43611368143,93907.68656579444,92252.62162742265,136485.7623414074,73877.59379622785,68515.70372522387,66102.80005008748,60959.264154320146,55032.41464234954,49113.51291365318,45656.846629019536,43099.21409125226,37606.18559622305,28674.441027251578,27370.98764569261,56660.35963200187,1596.929002368684,921.2354123245652,1328.708241443642,1148.647623354197,1034.8264306880503,1438.3930664943116,1158.1389284227714,1328.1057263572632,2336.627973133798,1041.5387195436076,1753.2850522002027,571.57695216813,878.5109998511189,777.041366455738,925.7745849697,892.2199105243448,1002.1078305479513,997.5348087406602,605.0063847135075,879.1135149374977,1325.8886062360377,1093.3448622235392,885.1082015553454,192.44941143858244,1607.0262074398527,1905.6875198918879,769.8754988272887,2299.5563707404226,407.46267437042997,561.8893219590503,1137.8869747047686,1510.745650603004,1607.0262074398527,2417.1720544842697,1944.1469379336636,769.8754988272887,2456.961744598781,3050.026144903611,198.57610978883892,658.2985056120923,992.0783238010948,1270.2642780648969,1944.1469379336636,969.5178572240452,774.262350242721,2524.226799635409,3050.026144903611,2786.6458141668936,272.31312462971624,594.0155617614175,921.73299500826,1517.4884037045017,774.262350242721,3002.6440877174837,3439.464487779811,5307.58924507316,4462.6904632430615,3945.190932535538,4262.638529984216,4095.640303570815,0.0016849296447280157,0.003600742487282778,11730.836720063167,10573.648953096983,8834.800568556364,10242.634611456135,8673.580394123012,0.15909106213373272,6.82060617445684,0.037234078371724676
